place_id,10001.0,10002.0,10003.0,10004.0,10005.0,10006.0,10007.0,10009.0,10010.0,10011.0,10012.0,10013.0,10014.0,10016.0,10017.0,10018.0,10019.0,10020.0,10021.0,10022.0,10023.0,10024.0,10025.0,10026.0,10027.0,10028.0,10029.0,10030.0,10031.0,10032.0,10033.0,10034.0,10035.0,10036.0,10037.0,10038.0,10039.0,10040.0,10044.0,10065.0,10069.0,10075.0,10103.0,10111.0,10112.0,10119.0,10123.0,10128.0,10129.0,10280.0,10281.0,10282.0,10463.0
ChIJqX832Xz2wokRCmDaupc-83M,6.277746317766709,8.096599974477307,7.151009487457805,9.579492533424606,9.304182320490629,9.347698746492439,8.821809136510243,7.348894596807698,6.532606313528067,6.929518103796356,7.818434551366028,8.3228725278625,7.506246160439428,6.006883717050591,5.3631695696743495,5.835176490140196,5.0199797383892575,5.179450893945287,3.9833766038649596,4.8991122692516,4.087095479585679,3.396945868989034,2.404650228817107,1.6502633555128416,1.1410556645304497,3.4848372326561314,2.3127286823759645,0.6084493827020228,0.11174938526451553,0.8667532685031648,1.8131445515341216,3.32515426296368,1.7983664562275405,5.447943480704832,1.0898904227765223,8.950407661057671,0.5335993187934595,2.495626125808035,4.682262337806402,4.4147525531558225,4.520755824105844,3.698644098471868,4.9883450382994035,5.10575181186811,5.1556392406541764,5.526148687468476,5.9957352183397,3.0828652668255025,2.7121349669516457,9.510329490812229,9.157802120444808,8.644067864880464,4.260973438169283
ChIJhx0DCh70wokRKr1DakdaiKo,8.218449650393158,10.044672469382371,9.101478499321587,11.526909883751541,11.25298740937885,11.292535219999026,10.76825137520441,9.291432943619496,8.483502555819419,8.869495888471116,9.767898892514902,10.271158102397623,9.44391838125398,7.956423261286887,7.30913047502667,7.776491298231543,6.958175722982705,7.130367876192361,5.908628269106265,6.8372645428562056,6.0176009665908285,5.3252021385366195,4.333421824790966,3.5893234464915693,3.0705577503054564,5.379452999873656,4.121951347085842,2.416667372286382,2.0364688703009346,1.0862521273934518,0.1542705223153238,1.4122285036401696,3.47126564695041,7.384972364380149,2.772342429260886,10.900410868166945,1.8700449804703034,0.5560068662805144,6.552271093883577,6.352978926557228,6.419200356105608,5.614723101560725,6.9396102360886,7.056858164038615,7.106871479737202,7.473652506726094,7.939453767002292,4.968868529785136,4.634704889000547,11.451796406166986,11.097171578688348,10.58103721540329,2.372167713682062
ChIJrdYyy4X2wokR8AWLcUl4usA,6.742654508153121,8.581362181588156,7.632853960180052,10.052287853800673,9.779027983869307,9.817318137931773,9.293080760581397,7.836797473528889,7.013353361839476,7.393950140027929,8.293818148682933,8.796442185350342,7.968919535554638,6.490948207299277,5.850137082948207,6.300528709612847,5.482467844262057,5.657324737402436,4.474517087894884,5.388700490490813,4.543316409797742,3.8511713486385735,2.8585800983581544,2.140955011370253,1.6322290024933572,3.9747864193825344,2.786268009274916,1.0554746052219437,0.563419430985435,0.4127142907571387,1.3443016406030626,2.8692224864549427,2.2314041949994152,5.9095895214224345,1.50775871348507,9.427843912514625,0.7007466047219194,2.0274155341324698,5.170284566755046,4.904442531689623,4.956910464114551,4.189878268175616,5.468457895944382,5.584400931304081,5.635510135294772,5.997892666874664,6.463374099346226,3.5716681038731046,3.203405719236778,9.976718117653423,9.622281625079902,9.106476787744848,3.8159716885206105
ChIJ57jXPxP2wokRRrcwDoksk18,5.062932438296953,6.837815914888162,5.897196611168244,8.342361413932126,8.062971110243495,8.11748198310812,7.58840583207208,6.0865313589632635,5.2811499801072,5.714358087646198,6.57700802275707,7.084912035550771,6.294220409360788,4.749628130178658,4.1017964068757955,4.620492385568254,3.8162010109728604,3.9354958435842167,2.7247217997466215,3.6360863998080015,2.9090549800778596,2.236257134387947,1.2823023807561515,0.3908351737385342,0.1867521734554962,2.2504934142495823,1.2405501319485144,0.8698824462192465,1.1932736402596862,2.1224374486457216,3.0658873431125344,4.557264952044019,1.0960535252144321,4.2444234501042155,0.8829030476981006,7.7041875106308195,1.4473040172638938,3.7446208466737505,3.4582712529623802,3.1517361823197905,3.399467506356431,2.4460483208437287,3.7396296487147604,3.860142345876586,3.907229569263377,4.296184315870925,4.7748100913671765,1.8622666283277995,1.459733097879662,8.28709794951765,7.939211743136991,7.430870654266893,5.474399586395895
ChIJy6G-JHj2wokRiLxKme5PyBQ,5.931247163053447,7.602415564997255,6.6881085770670134,9.166354439238976,8.879588509964385,8.954100234575419,8.421271226636293,6.824055423414809,6.0831424684544135,6.579382005350305,7.398151518635279,7.91115701235832,7.16062478534006,5.533452320150067,4.865464122730442,5.4912482922934736,4.702955859194548,4.766149628002589,3.419674931939577,4.368231335496822,3.8217058427678947,3.163725374087113,2.229021807370137,1.2264933781331258,0.7624572336390364,2.8596062518087066,1.5808397229868432,0.29375790670703594,0.8924633390911643,1.5159944238932517,2.388759089614388,3.7934401381087066,0.9623660499864075,5.128697887479467,0.2378668058018928,8.51038085508144,0.6716630147745326,3.035036104452301,4.015216878898313,3.888420964253175,4.3332321867614425,3.114770044266434,4.560691107707982,4.687732258006602,4.727556237334274,5.149189916115573,5.637297810723594,2.4462944422713684,2.1612388529270454,9.13367008175794,8.792850835253304,8.292415535258543,4.6707409437812215
ChIJe4ujVyP2wokRukFP2hyg_co,6.303714371986943,8.157491604780635,7.205088126526118,9.616926414003736,9.34494251576188,9.380282092142103,8.856853727812885,7.419263168018941,6.584437661940594,6.954814441691679,7.860113301942156,8.361527089719706,7.529216000445942,6.066314380860772,5.430884896510582,5.8617850839219985,5.0428498623655456,5.225936676364825,4.074186892626407,4.977201604454285,4.102240934743855,3.4098495851700465,2.417602750351661,1.741185721404838,1.2504675819315374,3.5946764985998216,2.459520310936897,0.7946167244995798,0.18363593371490017,0.8534756023152977,1.7858305742872653,3.311809005081276,1.977981935041271,5.469668310461814,1.2809878254917655,8.99567097007584,0.723312029804262,2.468431049440485,4.798387330993722,4.493648929551808,4.514289018360736,3.796333091020926,5.03924943342251,5.153726650962179,5.205998456485058,5.562128386218735,6.025523399283929,3.1984123426756543,2.8097372158560803,9.53832293862465,9.183191022331233,8.666721132897178,4.258567434404199
ChIJDw2HC2r2wokRC-WCKP0MbWQ,5.165444015761092,7.0701572790120055,6.106181514595929,8.489315015715787,8.22183930145221,8.247037537091575,7.72670763171605,6.354941761691793,5.482739845018419,5.8153231924499975,6.739553355551251,7.236291647413653,6.387253139264994,4.9814079629068,4.368348266797386,4.7246849125931485,3.903068881873479,4.118661730097441,3.0979833168621536,3.9465509351545247,2.957038319603891,2.264394821045614,1.2776244823075078,0.9302628861174586,0.7549991543611289,2.7104973991280943,1.8709500113566142,1.1176978924558576,1.0702944131766055,2.0077465954745413,2.9381444058122663,4.465654580072886,1.746315889308453,4.32818162884536,1.3739814645182098,7.879317522207902,1.5751550977154636,3.619285201828809,3.9137429496107514,3.4705663225510976,3.359658924699777,2.8529746206987623,3.9410891535155463,4.049453996196892,4.106017343586762,4.437092932609499,4.89174226911856,2.3586557410523272,1.9041089383311176,8.400254076021266,8.042783872158447,7.524085857417693,5.413090599078141
ChIJbWfIg3j2wokRJ22QKbeFRu8,6.33560677861192,8.011560827524615,7.097737044817001,9.575183027009542,9.288716256458816,9.36220439744718,8.829625052977711,7.232208253679491,6.492660786053733,6.984358603311639,7.807112155936381,8.319884654746199,7.565480742269881,5.9431404112543476,5.275038052581781,5.895103443963749,5.103458821451842,5.174221283985095,3.8275479545395106,4.777056654823685,4.2141923924996725,3.549047661292094,2.5969672060047024,1.6233124019014848,1.1341457704045421,3.2628362149726478,1.970270946678225,0.47442100036937257,0.8304519501028648,1.1868212887807505,2.0103903039964797,3.389427862898757,1.3077689794628158,5.52991848706538,0.6191075358728777,8.919787258645625,0.3351874382994193,2.6432788169939987,4.408672900240969,4.297641169112282,4.7148590889946735,3.521640256810106,4.96929886196073,5.095986220700708,5.136250642488573,5.555360580678174,6.042429360982532,2.8493136151817966,2.5708938926404223,9.540968663581438,9.199435460213238,8.69803322883373,4.261938125356124
ChIJa2NWKZz2wokRxN7oFAKksCs,7.484070063000806,9.311046299601813,8.366411930171825,10.791519995443144,10.517413868748493,10.557575613974027,10.032946185756103,8.560373207415827,7.748067927102776,8.135352858766034,9.032125819155835,9.535533329337907,8.710377905158781,7.222020196448504,6.5764527949150136,7.041927234284204,6.224170973876936,6.394392113550878,5.183515114390961,6.107728292840944,5.285088037710604,4.592918160547307,3.600476177101119,2.8581491657601306,2.3411711784211087,4.664104840601731,3.42831310923361,1.7032285807504701,1.3002104721824306,0.3539397231349647,0.6023577723856237,2.129593415645565,2.807630248046125,6.651298468228184,2.0918396162230333,10.164819036309465,1.1883941225008718,1.285396214704309,5.8464536018055595,5.623314214360644,5.6947238120450905,4.892567980680548,6.203872766687602,6.32094029756993,6.371113105968258,6.737897516911215,7.204411140038378,4.255617747758256,3.9095875726237934,10.71757386468367,10.363403751379336,9.847795962059344,3.08067727039486
